star,4652.593Cr1_4653.460Cr1_29,4652.593Cr1_4653.460Cr1_30,4759.449Ti1_4760.600Ti1_32,4759.449Ti1_4760.600Ti1_33,4799.873Ti2_4800.072Fe1_33,4799.873Ti2_4800.072Fe1_34,5138.510Ni1_5143.171Fe1_42,5187.346Ti2_5200.158Fe1_43,6123.910Ca1_6138.313Fe1_60,6123.910Ca1_6139.390Fe1_60,6138.313Fe1_6139.390Fe1_60,6153.320Fe1_6155.928Na1_61,6153.320Fe1_6162.452Na1_61,6153.320Fe1_6168.150Ca1_61,6155.928Na1_6162.452Na1_61,6162.452Na1_6168.150Ca1_61,6162.452Na1_6175.044Fe1_61,6168.150Ca1_6175.044Fe1_61,6192.900Ni1_6202.028Fe1_61,6242.372Fe1_6244.834V1_62
HD1461,1.821266361406111,2.045039087024053,2.357702833700019,3.088215182767996,2.967774466640034,3.1027151106643145,1.4266788416339011,1.5393799600167861,1.6936863780416735,1.6875273383493004,2.002780478179956,2.7099107454898674,2.2213255375312486,1.8878966593317439,2.8154417544382104,1.9961136934421515,1.9819044861798318,1.5700569345726227,1.709550016419,2.256324737565171
HD146233,2.387710562605221,2.6385959279482605,3.7360948837085983,4.745150443774537,4.762063517660917,4.862724916817795,1.774621994166835,2.0800235135571943,2.140260785127438,2.0803714198516077,2.433038207523207,5.138467600206709,3.6290956389504037,2.765401305994557,5.480370808624625,3.201060448104123,3.0671706145207813,2.066037242430559,2.3450477654404316,4.3294032231734505
HD147512,9.375765107354866,10.12441327818315,11.522744626950956,19.947890380619857,14.613935399054846,16.40725809082951,9.019093871463879,7.915979648694737,9.34829555841657,11.992627040806287,11.36218333326025,16.111834227731723,11.787354369056658,9.363170813322185,16.934121370927844,10.685016021469147,10.27240257265151,7.358704674833563,7.8405028911419095,9.990823472408474
HD150433,6.488835833487473,6.498334579428349,9.10483966949058,11.91535837816669,14.43230923057357,14.729336055292324,11.481537670025363,5.272031723433509,5.735780194909343,5.621292714785137,5.04488263107593,16.856737452544415,10.860015725969669,9.264817339839732,16.976647219665786,10.527533707249527,9.83579619726403,6.897530048936147,16.31132573852457,11.02700974493188
HD152391,20.688752247368942,22.92993424440297,28.841632635190496,32.82450238460481,40.45078637835588,36.64693991476371,26.01429287195391,30.53784094530816,nan,nan,nan,60.95663779919514,37.99168439520614,30.86170726174452,51.311162444380216,24.85468865246431,nan,nan,19.20831755812103,24.537735775139776
HD154417,20.416171081529324,21.27775551655447,43.058035062318496,50.39927687940821,58.457052247920124,77.95783932074609,13.725496938065033,16.17347207081167,nan,nan,nan,60.36387381758634,37.15985086089312,30.362344818473172,55.30945591703419,26.044077557214955,30.24987416527584,21.454208698951383,19.30634008609194,73.52792499181417
HD157338,7.70760725817491,9.200265807123598,15.149739766980066,21.84359579025688,22.259186331798606,24.753988004613586,8.374466884793415,7.1643635480231325,10.896402195304704,16.15257365520077,9.01006750966906,23.55982208089894,16.559494587289613,12.843749012190825,26.34737997897631,15.130319664392132,13.465579290209883,9.180023352279374,8.946279101006231,33.076480122045346
HD157347,4.7352490726876795,5.543231596662673,6.214631043928489,8.058610076612597,7.295171297680788,8.39550824678381,5.188056598849687,4.342065882939966,5.737310785958478,5.973662211962826,5.230792334437619,8.436971162791933,6.053475078826666,4.576265937494832,9.178513988591716,5.455739089446168,5.542294279681405,3.709639872574565,4.416360727018561,6.689961188030483
HD1581,0.6888956341927877,0.7390058553024577,1.4078814600334464,1.6811100685375833,2.179005739472469,2.1066679730950644,0.5000272347173427,0.541314920351603,0.5170102386900685,0.5220529989883139,0.5769701008490483,2.0966251919168646,1.329633911988874,1.0187531365139917,2.155987612428669,1.1275789689675755,1.0859304638069445,0.682575755948464,0.7164176293240377,2.4935539328475516
HD161612,7.662440616922454,16.455624053605764,8.6562077852182,11.540197611769331,12.199761123680616,11.688616134633794,7.305966936326616,11.720412544760379,10.134202871899358,10.117819706364003,8.607535392441951,12.088078482964974,8.646029945475895,7.725601908590956,12.62734198136016,8.549365536719895,8.305440626489604,6.965325711842546,9.34401415531895,7.561409513154761
HD168443,10.77963563525112,13.966170844302948,12.843755585762587,21.709756546514786,16.706633153363903,22.315697283665376,14.623379168822732,14.840514351798108,10.32608071174281,8.384418448722622,11.240897022193066,16.743818004868466,12.729815897456566,10.410925323419221,17.34130186472653,11.355928397441524,11.015789082135944,8.195864713009765,8.43502453799301,14.425220737405109
HD168871,10.490895520995801,10.466913977711846,19.71977417594827,23.487579759747966,26.12635437592236,26.79541918601431,6.693732023454898,7.395982114813845,7.692066699941969,7.9647753888140365,7.817302508899926,25.060341677349555,16.771344115434857,13.531977676938736,25.527537292574664,14.033570898717917,13.356977055512312,9.129312624898375,10.06628738169166,31.6183382353434
HD171665,12.9453579917315,14.800086692118514,16.917508280800064,30.265722553028645,22.442136138042752,25.984007427563416,12.718593160831318,13.901691869614389,11.043948423833234,11.785976422918164,12.556211027328699,26.876317337168537,19.437194372392902,14.844114115828207,28.426381794876733,17.496085194128806,16.86890750933796,11.271344985062935,11.564330942711905,21.193794216993854
HD172051,3.8349219182766365,4.577424669782692,6.023007415206437,8.994330559838854,7.930328479703364,9.103991721093056,4.157737551547796,4.29738811444991,4.716194140155031,3.9980145134148835,4.860114083954868,11.10096806181015,7.443458464487545,5.440215375031376,12.608968046100626,7.621021704625843,7.1506407368190406,4.699342170350226,4.178954807459143,7.063879877903987
