star,4652.593Cr1_4653.460Cr1_29,4652.593Cr1_4653.460Cr1_30,4759.449Ti1_4760.600Ti1_32,4759.449Ti1_4760.600Ti1_33,4799.873Ti2_4800.072Fe1_33,4799.873Ti2_4800.072Fe1_34,5138.510Ni1_5143.171Fe1_42,5187.346Ti2_5200.158Fe1_43,6123.910Ca1_6138.313Fe1_60,6123.910Ca1_6139.390Fe1_60,6138.313Fe1_6139.390Fe1_60,6153.320Fe1_6155.928Na1_61,6153.320Fe1_6162.452Na1_61,6153.320Fe1_6168.150Ca1_61,6155.928Na1_6162.452Na1_61,6162.452Na1_6168.150Ca1_61,6162.452Na1_6175.044Fe1_61,6168.150Ca1_6175.044Fe1_61,6192.900Ni1_6202.028Fe1_61,6242.372Fe1_6244.834V1_62
HD7449,27.633366165534955,33.9257943082375,83.61518378355987,74.59180692032652,97.66653143733956,81.72564975569756,18.454760651958743,20.517286927486463,19.128910156151626,19.49367853563686,19.76203366575934,98.96798289740822,52.41170737445544,40.82114804451467,100.79829043444946,44.786163515141936,43.73030289661006,28.836259609131773,31.721639859600447,119.71061915700831
HD76151,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD78429,4.12739992876176,4.5474781062671035,5.732917298050059,6.965484223415571,6.908744216109563,7.322572174187548,3.1290512793091416,3.33308447915365,4.067878028230211,3.793948432654791,4.401039294854648,8.56640306715886,6.010607547263389,4.920764811273369,8.837452788028335,5.445217197954497,5.249831623149005,3.9026893003133103,4.34748590377824,6.928943471091046
HD78558,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD78660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD82943,3.620130904445607,4.313392049664284,5.590986948310065,6.793622079205272,6.376960202838201,6.724519861755075,4.998923889250891,5.837472927197256,6.886277657743264,6.730633348763244,5.499653828638916,6.916392941470445,5.399378937530462,4.5167671602513755,6.75585173979242,4.2168689433263955,4.264691194585555,3.3346254580026518,3.7806651906865616,6.699711316865351
HD83529,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD88742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD90156,6.572235389721099,8.199131271895148,9.125211820941265,12.621630129420312,12.85676785437121,14.092541306759218,8.89542474125502,5.945811383042692,6.481752121792846,6.0212551979414215,6.986265161136271,18.56141470151263,12.10798000095932,9.5542599661202,18.386312273208837,10.996102752492556,9.846596853194747,6.703529396255883,6.59577315545801,11.634184066617884
HD92719,8.144814044237524,9.865381544767027,13.423788492573072,17.7652541895507,20.12274344686699,19.8937955141369,8.036826422685648,7.772089494713086,7.416353289638041,9.190027458136164,10.576991519523304,23.61551310170001,17.743263119122357,11.330819472107658,27.97542711264694,16.053362955320075,15.252551228677843,8.453220694372492,11.113518563821593,20.794895976371496
HD92788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD95521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD96423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD96700,8.878190643422782,10.169946007243201,14.564967762591557,20.09687605698136,18.667826670145505,21.162708689843384,nan,7.107272951615144,7.272363515018208,6.577122200825816,7.875972692064942,24.88268080817959,16.01225401028809,12.706595830011112,26.12215212319716,15.176799127788595,13.662783474826727,9.09019718381201,17.775760177708197,28.66742487135628
HD96937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD97037,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD97343,9.079420852612602,8.538749589877506,8.07723008951068,11.761773765982642,10.828673922529989,11.247163352683756,8.556534811279496,6.570033619096621,7.937925888497055,7.299395930612139,7.682583969443784,11.816022053465804,8.81382143285816,7.125862374173723,12.396030520673692,8.070349610731187,7.70854070199576,5.705856325983921,7.0722316443632955,6.998341503178001
HD9782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD98281,7.072797216489529,8.307613704098186,8.400228948491776,11.768837670382638,14.104658941381532,13.597574072080837,6.7455818905531855,6.302573129040812,7.054680280578743,7.444842551723076,8.892576373319347,16.05938097116103,11.133089800502317,7.508154626317545,17.320380584031046,10.331095702514105,9.92411286147603,5.936966039065654,6.382964578678817,7.92759184825288
Vesta,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
