star,4652.593Cr1_29,4652.593Cr1_30,4653.460Cr1_29,4653.460Cr1_30,4759.449Ti1_32,4759.449Ti1_33,4760.600Ti1_32,4760.600Ti1_33,4799.873Ti2_33,4799.873Ti2_34,4800.072Fe1_33,4800.072Fe1_34,5138.510Ni1_42,5143.171Fe1_42,5187.346Ti2_43,5200.158Fe1_43,6123.910Ca1_60,6138.313Fe1_60,6139.390Fe1_60,6153.320Fe1_61,6155.928Na1_61,6162.452Na1_61,6168.150Ca1_61,6175.044Fe1_61,6192.900Ni1_61,6202.028Fe1_61,6242.372Fe1_62,6244.834V1_62
HD83529,70111.60180579516,70087.41554075817,456357.5004303565,717404.4733037213,448628.42528462596,533619.0116538286,533435.9283490436,670442.9027208296,558482.7719982232,71343.22216591697,421513.67670783866,350169.1765900281,454466.471591435,510597.6908718697,593126.3284435902,176104.90065124357,208006.69180792526,50293.72466017432,147746.15356850403,368166.5887101066,437350.01503991283,457991.74797444453,14731.297238949446,112202.9465578033,332639.3891627771,332632.86145263235,97492.98875854218,119261.37167767242
HD88742,70101.09390525545,70083.83088790734,456326.60792386875,717419.4490360621,448572.1109468639,533546.4926594796,533427.2464908856,670376.9794144856,558412.9698322671,71358.78649597112,421483.1171977091,350121.39547275985,454499.2158582895,510667.7000167086,593103.8731100216,176088.8623175052,208030.40743808396,50326.876876371425,147766.28631212233,368227.7096385874,437409.6538436801,458101.0625064025,14732.692135872998,112177.22975592299,332634.3055570545,332613.3180652955,97447.84962786786,119272.54084190214
HD90156,69997.19517638777,69979.86975553134,456342.8300429832,717411.3968927611,448627.9006566988,533522.608215287,533489.3922599361,670399.2193890626,558507.3800356137,71446.67116529537,421598.0433369787,350153.6236657964,454481.1648690488,510640.6342858035,593072.0253008931,176037.22949052605,207994.49115356678,50336.15824678057,147818.55517343918,368231.40678200015,437445.3477327109,458148.8526522425,14761.878419839502,112211.07477671685,332628.36845184065,332624.68400557816,97459.61997679448,119284.26902317614
HD92719,70043.42215109791,70027.06933547524,456348.52560275747,717416.6007987941,448632.1975364367,533533.0324666552,533504.5283058098,670441.4725725866,558441.0331009938,71392.24557311284,421501.6336174647,350111.3783933462,454478.7337544613,510644.8540588447,593090.0179982963,176071.54859789665,208025.73983761537,50322.526114632485,147784.61817608657,368235.92207412596,437421.58865921316,458179.7107212687,14746.908886387846,112201.80354619758,332631.55784320034,332649.5434268883,97464.90043621571,119276.31391675564
HD92788,70022.86939318967,69984.41193477075,456288.73085053096,717495.2393020801,448594.084122315,533487.9229303,533567.1946117043,670474.8959997954,558363.3511128199,71393.41448679985,421443.5193038377,350053.1355422455,454559.0339530585,510737.80339168396,593098.207010537,176067.6093714598,208024.5952610966,50425.448203544714,147848.1505921465,368308.1500979627,437482.559582675,458151.52929908846,14828.590448154571,112228.17295661187,332690.6694956104,332692.42930274666,97415.32333595972,119275.37550598309
HD95521,70044.38126860851,70049.28786880027,456346.75314221735,717390.7962474966,448669.99836254684,533575.9186409868,533519.4647559437,670472.7943171842,558485.2466951481,71376.28983235975,421541.02697735425,350163.69293631974,454417.67605713534,510579.9893808022,593099.2362932517,176087.51108518124,208025.04709752288,50365.70791892635,147765.62477998383,368262.54663014715,437429.0593412893,458169.70473148354,14826.111242373017,112145.8565220573,332634.36495682044,332600.52417916333,97381.64402813844,119267.55544468228
HD96423,70038.51034000254,70004.73568612465,456331.4380886873,717469.2285527805,448586.2965196776,533565.7461683792,533493.4543638806,670423.4677343618,558451.4932806867,71421.29348016919,421514.62030420586,350093.8767583441,454544.5663356265,510658.0214361693,593099.8536612719,176064.54316553648,208005.5130020394,50381.61594587559,147816.92799307968,368282.5248434294,437480.3088992892,458132.86908567074,14802.940103412284,112226.00625355954,332688.04285359394,332668.2626210174,97431.41695860885,119264.25815854418
HD96700,70078.01059545847,70053.6527580271,456353.06953482423,717406.9132256254,448594.3853434904,533528.3147466126,533466.0316723203,670406.8733490212,558438.2378413384,71378.74572157455,421499.8570540403,350125.9705632568,454510.647043103,510640.23807536537,593125.793726683,176102.53094337095,208012.62628248037,50284.38866310506,147759.1411012644,368177.4721753767,437371.94085182506,458004.82526211935,14745.869060713198,112207.7889618059,332621.1966196647,332614.97753106465,97471.98198049379,119276.3005276278
HD96937,69959.05207138478,69935.8351794936,456371.0434420109,717472.034247588,448514.6403334038,533540.4844304711,533449.146286748,nan,nan,nan,nan,nan,454526.49175347504,510723.70690252987,593045.7349585936,176012.49589096155,208012.43124353205,50458.37992395008,147896.0516232322,368341.79551034153,437523.0038779339,458272.0438345782,14796.833190947495,112207.54110333286,332631.81701441784,332629.3645174573,97400.5663659429,119273.27861270538
HD97037,70111.9197924615,70064.71315177012,456346.58071242215,717430.7974799301,448550.63535778713,533568.5764172417,533408.1218812427,670390.9207425525,558440.7585810005,71389.23679832627,421482.6962256324,350097.8563280977,454480.27119729697,510655.11153225694,593130.1877870519,176117.89717315676,208007.57905909445,50301.71098220814,147779.4636072651,368208.9190041656,437401.30998243904,458028.59107158554,14758.88493690934,112220.69659492209,332633.96189832356,332642.68910496024,97462.23006137887,119283.60473562685
HD97343,69941.39129136817,69908.5706538667,456356.24621687783,717437.0154324967,448572.4152878795,533579.3656659409,533559.673606366,670458.8322388132,558459.5346002589,71447.7670785387,421553.71231225546,350106.0412525675,454546.0928017169,510705.8988382419,593032.1119281997,176020.8647621756,207998.03207854147,50459.22997475736,147903.6069034278,368328.37472345075,437536.1675135368,458256.6870115383,14830.568318458603,112239.41719228127,332657.14344712073,332661.9685252664,97421.46732440348,119227.69819328189
HD9782,70122.99763442924,70109.42147432604,456367.9117889648,717461.1553780114,448614.2804467159,533431.4905463081,533486.3893257463,670424.0391932896,558374.2330552638,71346.37008693625,421445.51561908796,350106.0596131261,454560.5040381208,510612.5035391709,593142.7836822293,176101.3933056091,208009.40050078306,50328.72875894831,147754.44972308804,368233.65037596016,437371.5205880719,458027.435377305,14752.583151551713,112203.45573654812,332637.730801741,332645.80452193576,97454.87567011423,119269.37535440798
HD98281,69947.75307797725,69936.89931799281,456369.4653691759,717410.8864521945,448626.62740168057,533546.2682010921,533529.2117238734,670417.6833275598,558526.830987856,71472.30871766437,421640.0505785302,350166.2259303615,454530.5019339937,510626.15512695315,593032.789512976,176000.58402747588,207994.0396386001,50398.38007555293,147864.4407695573,368286.04748123063,437488.8956836726,458225.040421524,14809.265193879692,112235.53299921296,332630.8005755459,332627.0783040244,97431.29289836007,119236.05570736849
Vesta,70018.03674198837,70022.03350293153,456315.06790864567,717446.278815294,448608.7792172594,533533.6355653519,533549.249209832,670447.2803187117,558404.2963891809,71388.24442395521,421504.84143682226,350111.2504246214,454541.0232379891,510683.71920412465,593073.4874853874,176051.16249604648,208037.2978619225,50387.42026579285,147795.27851590162,368261.9704592505,437441.4988929071,458168.59892467054,14804.77767640465,112199.96246269954,332658.5509278106,332641.26826823066,97394.29117930049,119271.99181758503
